,Country,Continent,Year,AverageTemperature,AverageTemperatureUncertainty,EmissionsTotal,Per Capita
0,Afghanistan,Asia,1950,13.0435,0.37825,0.084272,0.011266
1,Afghanistan,Asia,1951,13.96775,0.4019166666666667,0.0916,0.012098
2,Afghanistan,Asia,1952,14.175416666666669,0.35208333333333336,0.0916,0.011946
3,Afghanistan,Asia,1953,14.65075,0.367,0.106256,0.013685
4,Afghanistan,Asia,1954,13.691333333333333,0.44250000000000006,0.106256,0.013511
5,Afghanistan,Asia,1955,14.642583333333334,0.40041666666666664,0.153888,0.019304
6,Afghanistan,Asia,1956,14.191083333333333,0.43116666666666664,0.1832,0.022652
7,Afghanistan,Asia,1957,12.777166666666666,0.5023333333333333,0.29312,0.035702
8,Afghanistan,Asia,1958,14.71675,0.4705,0.32976,0.039569
9,Afghanistan,Asia,1959,14.152583333333334,0.4369166666666667,0.384571,0.045414
10,Afghanistan,Asia,1960,13.985416666666666,0.4418333333333333,0.413885,0.048001
11,Afghanistan,Asia,1961,14.064916666666667,0.39808333333333334,0.490798,0.055835
12,Afghanistan,Asia,1962,13.768666666666666,0.4061666666666666,0.688594,0.076775
13,Afghanistan,Asia,1963,15.033416666666668,0.40124999999999994,0.706736,0.077176
14,Afghanistan,Asia,1964,13.084916666666667,0.44941666666666663,0.838551,0.089632
15,Afghanistan,Asia,1965,14.101833333333333,0.40808333333333335,1.006917,0.105269
16,Afghanistan,Asia,1966,14.343000000000002,0.34933333333333333,1.091159,0.111535
17,Afghanistan,Asia,1967,13.66325,0.40399999999999997,1.281865,0.128058
18,Afghanistan,Asia,1968,13.762333333333332,0.4364166666666667,1.223391,0.119381
19,Afghanistan,Asia,1969,13.805083333333334,0.42524999999999996,0.941232,0.089688
20,Afghanistan,Asia,1970,14.783083333333332,0.3774166666666667,1.670397,0.155343
21,Afghanistan,Asia,1971,14.823500000000001,0.3865,1.893554,0.171893
22,Afghanistan,Asia,1972,12.547166666666667,0.3910833333333333,1.530347,0.135588
23,Afghanistan,Asia,1973,14.235500000000002,0.44575000000000004,1.635454,0.141288
24,Afghanistan,Asia,1974,13.316749999999999,0.3626666666666667,1.913152,0.161177
25,Afghanistan,Asia,1975,13.548083333333333,0.4046666666666667,2.121383,0.174493
26,Afghanistan,Asia,1976,13.708583333333335,0.43091666666666667,1.980859,0.159422
27,Afghanistan,Asia,1977,14.805416666666666,0.47974999999999995,2.384175,0.187918
28,Afghanistan,Asia,1978,14.329666666666666,0.45999999999999996,2.1533,0.166421
29,Afghanistan,Asia,1979,14.262083333333335,0.3865,2.232754,0.171931
30,Afghanistan,Asia,1980,14.887333333333332,0.4008333333333333,1.756302,0.140655
31,Afghanistan,Asia,1981,14.860083333333334,0.4851666666666667,1.978463,0.177358
32,Afghanistan,Asia,1982,13.733083333333333,0.46208333333333335,2.094581,0.207625
33,Afghanistan,Asia,1983,14.614833333333335,0.48500000000000004,2.519954,0.253225
34,Afghanistan,Asia,1984,14.245833333333335,0.4384166666666667,2.82154,0.275442
35,Afghanistan,Asia,1985,14.88875,0.39608333333333334,3.501422,0.333081
36,Afghanistan,Asia,1986,14.22316666666667,0.38033333333333336,3.133645,0.299915
37,Afghanistan,Asia,1987,14.984,0.35933333333333334,3.113826,0.301647
38,Afghanistan,Asia,1988,15.389000000000001,0.4390833333333333,2.856896,0.275139
39,Afghanistan,Asia,1989,14.125750000000002,0.36683333333333334,2.764855,0.259047
40,Afghanistan,Asia,1990,14.993333333333332,0.36241666666666666,2.024326,0.189281
41,Afghanistan,Asia,1991,14.370750000000001,0.41100000000000003,1.914301,0.178155
42,Afghanistan,Asia,1992,14.056083333333333,0.5016666666666666,1.482054,0.122916
43,Afghanistan,Asia,1993,14.439250000000001,0.53925,1.486943,0.106182
44,Afghanistan,Asia,1994,14.754750000000001,0.3968333333333333,1.453829,0.094065
45,Afghanistan,Asia,1995,14.859166666666667,0.43475,1.417327,0.086323
46,Afghanistan,Asia,1996,14.426,0.37666666666666665,1.370104,0.080092
47,Afghanistan,Asia,1997,14.904000000000002,0.5340833333333334,1.304152,0.073313
48,Afghanistan,Asia,1998,15.1325,0.47141666666666665,1.278504,0.069134
49,Afghanistan,Asia,1999,15.388750000000002,0.48966666666666664,1.09164,0.056671
50,Afghanistan,Asia,2000,15.497833333333334,0.5006666666666667,1.047128,0.053581
51,Afghanistan,Asia,2001,15.778083333333333,0.5390833333333334,1.069098,0.0543
52,Afghanistan,Asia,2002,15.537666666666668,0.44516666666666665,1.340995,0.063856
53,Afghanistan,Asia,2003,14.915999999999999,0.4566666666666667,1.559602,0.068871
54,Afghanistan,Asia,2004,15.770916666666666,0.4825,1.237247,0.052529
55,Afghanistan,Asia,2005,14.979999999999999,0.5284166666666666,1.889507,0.077403
56,Afghanistan,Asia,2006,15.595583333333332,0.48825,2.159318,0.084869
57,Afghanistan,Asia,2007,15.106166666666667,0.39608333333333334,2.799909,0.108091
58,Afghanistan,Asia,2008,15.216499999999998,0.5173333333333333,4.254477,0.160989
59,Afghanistan,Asia,2009,15.25775,0.3461666666666667,6.391888,0.233406
60,Afghanistan,Asia,2010,15.828666666666665,0.29008333333333336,8.364803,0.296733
61,Afghanistan,Asia,2011,15.518,0.31625,11.838316,0.40474
62,Afghanistan,Asia,2012,14.481583333333333,0.3655,10.035314,0.329389
63,Afghanistan,Asia,2013,16.533625,0.570375,9.25051,0.293283
64,Albania,Europe,1950,13.812833333333332,0.4535833333333333,0.296725,0.236891
65,Albania,Europe,1951,13.569833333333333,0.42358333333333337,0.402981,0.31259
66,Albania,Europe,1952,13.573916666666667,0.37066666666666664,0.373669,0.2816
67,Albania,Europe,1953,12.586333333333334,0.3695833333333334,0.413973,0.30289
68,Albania,Europe,1954,12.450083333333334,0.413,0.501909,0.356215
69,Albania,Europe,1955,13.148083333333332,0.297,0.663006,0.456072
70,Albania,Europe,1956,12.172333333333334,0.3760833333333333,0.838789,0.55896
71,Albania,Europe,1957,13.078416666666667,0.50925,1.505607,0.971628
72,Albania,Europe,1958,13.1945,0.37775000000000003,1.201465,0.750455
73,Albania,Europe,1959,12.405583333333334,0.3665833333333333,1.443319,0.872085
74,Albania,Europe,1960,13.335083333333332,0.31875000000000003,2.022231,1.181769
75,Albania,Europe,1961,13.31675,0.3433333333333333,2.278533,1.287977
76,Albania,Europe,1962,13.06875,0.3669166666666667,2.461733,1.34651
77,Albania,Europe,1963,13.085833333333333,0.3489166666666667,2.080617,1.101846
78,Albania,Europe,1964,12.515333333333333,0.32241666666666663,2.014695,1.0337
79,Albania,Europe,1965,12.378416666666666,0.375,2.172159,1.080789
80,Albania,Europe,1966,13.204583333333334,0.30424999999999996,2.549579,1.231271
81,Albania,Europe,1967,12.62175,0.34841666666666665,2.677493,1.255599
82,Albania,Europe,1968,12.869583333333333,0.31808333333333333,3.069214,1.397978
83,Albania,Europe,1969,12.802916666666667,0.3453333333333333,3.241303,1.434332
84,Albania,Europe,1970,12.839666666666666,0.35941666666666666,3.739486,1.608567
85,Albania,Europe,1971,12.534416666666667,0.27691666666666664,4.348023,1.8194
86,Albania,Europe,1972,12.60825,0.32808333333333334,5.637977,2.296368
87,Albania,Europe,1973,12.486666666666666,0.33225,5.286406,2.097417
88,Albania,Europe,1974,12.559833333333335,0.3418333333333334,4.341512,1.679208
89,Albania,Europe,1975,12.568416666666666,0.34933333333333333,4.591172,1.732438
90,Albania,Europe,1976,12.03625,0.32116666666666666,4.947198,1.823139
91,Albania,Europe,1977,13.22325,0.2985,5.717343,2.060456
92,Albania,Europe,1978,12.263583333333335,0.2738333333333333,6.491245,2.291043
93,Albania,Europe,1979,12.989166666666668,0.2738333333333333,7.583971,2.625335
94,Albania,Europe,1980,12.162083333333333,0.29483333333333334,5.170837,1.757801
95,Albania,Europe,1981,12.578666666666669,0.28875,7.339622,2.452763
96,Albania,Europe,1982,13.015250000000002,0.3124166666666667,7.307607,2.402886
97,Albania,Europe,1983,12.510916666666667,0.30116666666666664,7.630809,2.471188
98,Albania,Europe,1984,12.640749999999999,0.2970833333333333,7.825903,2.49891
99,Albania,Europe,1985,12.948166666666667,0.33949999999999997,7.88154,2.484938
100,Albania,Europe,1986,13.056416666666665,0.2966666666666667,8.058077,2.512552
101,Albania,Europe,1987,12.996583333333334,0.27841666666666665,7.447081,2.300132
102,Albania,Europe,1988,13.044083333333333,0.302,7.329222,2.246147
103,Albania,Europe,1989,12.803833333333335,0.3035833333333333,8.986169,2.737864
104,Albania,Europe,1990,13.468666666666666,0.3388333333333333,5.520602,1.675415
105,Albania,Europe,1991,12.338833333333334,0.3225,4.290226,1.299249
106,Albania,Europe,1992,13.084666666666665,0.34308333333333335,2.517116,0.761899
107,Albania,Europe,1993,13.122583333333333,0.38525000000000004,2.337999,0.708332
108,Albania,Europe,1994,14.099666666666666,0.3798333333333333,1.923806,0.584034
109,Albania,Europe,1995,12.782083333333333,0.29775,2.089065,0.636064
110,Albania,Europe,1996,12.7365,0.2781666666666667,2.017508,0.616724
111,Albania,Europe,1997,12.900916666666667,0.3289166666666667,1.543009,0.474229
112,Albania,Europe,1998,13.311250000000001,0.3095,1.754709,0.542888
113,Albania,Europe,1999,13.65375,0.30516666666666664,2.986196,0.930784
114,Albania,Europe,2000,13.746583333333334,0.37958333333333333,3.024926,0.95063
115,Albania,Europe,2001,13.690416666666666,0.33741666666666664,3.220656,1.021259
116,Albania,Europe,2002,13.559916666666666,0.3,3.748272,1.200003
117,Albania,Europe,2003,13.626583333333334,0.34191666666666665,4.303499,1.391371
118,Albania,Europe,2004,13.258166666666666,0.2848333333333333,4.176684,1.363761
119,Albania,Europe,2005,12.747083333333334,0.247,4.261413,1.405185
120,Albania,Europe,2006,12.976916666666666,0.31908333333333333,3.910715,1.302102
121,Albania,Europe,2007,13.890500000000001,0.27999999999999997,3.94897,1.326901
122,Albania,Europe,2008,13.955166666666665,0.28375,4.397043,1.48967
123,Albania,Europe,2009,13.84425,0.3409166666666667,4.406552,1.503665
124,Albania,Europe,2010,13.775416666666667,0.32649999999999996,4.783865,1.642022
125,Albania,Europe,2011,13.44325,0.35074999999999995,5.314676,1.832234
126,Albania,Europe,2012,13.768250000000002,0.49333333333333335,4.85006,1.676949
127,Albania,Europe,2013,14.993875000000001,0.5445,5.287466,1.831465
128,Algeria,Africa,1950,22.781833333333335,0.4143333333333334,3.783605,0.419475
129,Algeria,Africa,1951,23.32166666666667,0.37883333333333336,4.131179,0.445567
130,Algeria,Africa,1952,23.18541666666667,0.38358333333333333,3.889207,0.408457
131,Algeria,Africa,1953,22.869416666666666,0.38558333333333333,3.999006,0.409244
132,Algeria,Africa,1954,22.652416666666667,0.3555,4.152302,0.414751
133,Algeria,Africa,1955,24.004833333333334,0.34225,4.606578,0.449761
134,Algeria,Africa,1956,22.611333333333334,0.36683333333333334,4.995053,0.476938
135,Algeria,Africa,1957,22.62025,0.44941666666666663,5.537086,0.517327
136,Algeria,Africa,1958,23.544916666666666,0.39408333333333334,5.214119,0.476881
137,Algeria,Africa,1959,23.33366666666667,0.38000000000000006,5.657017,0.506699
138,Algeria,Africa,1960,23.504083333333337,0.45208333333333334,6.151241,0.539852
139,Algeria,Africa,1961,23.39033333333333,0.38858333333333334,6.05592,0.522125
140,Algeria,Africa,1962,23.18241666666667,0.46141666666666664,5.66101,0.480632
141,Algeria,Africa,1963,23.317833333333336,0.40408333333333335,5.419154,0.452749
142,Algeria,Africa,1964,23.147499999999997,0.43450000000000005,5.643044,0.463338
143,Algeria,Africa,1965,22.97375,0.45641666666666664,6.588533,0.532138
144,Algeria,Africa,1966,23.301333333333332,0.3873333333333333,8.420862,0.667613
145,Algeria,Africa,1967,22.861666666666668,0.39033333333333337,8.431587,0.653758
146,Algeria,Africa,1968,23.185916666666667,0.35766666666666663,9.050236,0.686093
147,Algeria,Africa,1969,23.458250000000003,0.4024166666666667,11.262968,0.834849
148,Algeria,Africa,1970,23.322833333333335,0.42250000000000004,15.05896,1.091552
149,Algeria,Africa,1971,22.672250000000002,0.34391666666666665,18.649531,1.321699
150,Algeria,Africa,1972,22.698166666666665,0.3625,28.32264,1.961436
151,Algeria,Africa,1973,22.886166666666668,0.41933333333333334,38.277401,2.588678
152,Algeria,Africa,1974,22.541,0.4575,31.87666,2.10357
153,Algeria,Africa,1975,22.71641666666667,0.3718333333333333,32.001207,2.035093
154,Algeria,Africa,1976,22.35675,0.4210833333333333,39.13107,2.371506
155,Algeria,Africa,1977,23.546083333333332,0.41808333333333336,41.844913,2.442188
156,Algeria,Africa,1978,23.161833333333334,0.4385833333333333,62.455266,3.542025
157,Algeria,Africa,1979,23.396833333333333,0.319,45.545552,2.507051
158,Algeria,Africa,1980,23.16016666666667,0.3829166666666666,66.416467,3.544219
159,Algeria,Africa,1981,23.579250000000002,0.3598333333333333,46.341982,2.394767
160,Algeria,Africa,1982,23.094166666666666,0.34241666666666665,39.173029,1.958642
161,Algeria,Africa,1983,23.683000000000003,0.333,52.503909,2.538615
162,Algeria,Africa,1984,23.063083333333335,0.37366666666666665,70.94653,3.316261
163,Algeria,Africa,1985,23.52625,0.35874999999999996,72.609068,3.280594
164,Algeria,Africa,1986,23.25666666666667,0.3356666666666666,76.080388,3.324821
165,Algeria,Africa,1987,24.24775,0.3274166666666667,83.883502,3.55648
166,Algeria,Africa,1988,23.81566666666667,0.3423333333333333,83.708041,3.452872
167,Algeria,Africa,1989,23.724333333333334,0.29991666666666666,79.808266,3.206502
168,Algeria,Africa,1990,24.014416666666666,0.3979166666666667,76.737628,3.007187
169,Algeria,Africa,1991,23.011083333333332,0.36108333333333337,78.806834,3.015502
170,Algeria,Africa,1992,22.767,0.3453333333333333,79.883305,2.986481
171,Algeria,Africa,1993,23.450833333333335,0.3489166666666667,81.94397,2.995649
172,Algeria,Africa,1994,23.642083333333336,0.3214166666666667,86.147476,3.083633
173,Algeria,Africa,1995,23.7225,0.3194166666666667,94.981417,3.335253
174,Algeria,Africa,1996,23.734333333333336,0.4046666666666667,96.786277,3.339227
175,Algeria,Africa,1997,23.955166666666667,0.35308333333333336,87.004706,2.95171
176,Algeria,Africa,1998,23.920583333333337,0.33725,106.62101,3.562981
177,Algeria,Africa,1999,24.29941666666667,0.3451666666666667,91.668212,3.020759
178,Algeria,Africa,2000,24.03225,0.3163333333333333,82.22101,2.671715
179,Algeria,Africa,2001,24.72441666666667,0.41075,83.780203,2.685178
180,Algeria,Africa,2002,24.263,0.38175000000000003,89.406933,2.827124
181,Algeria,Africa,2003,24.393666666666665,0.39408333333333334,91.048404,2.840302
182,Algeria,Africa,2004,23.916,0.42041666666666666,87.853359,2.702333
183,Algeria,Africa,2005,24.222583333333333,0.4156666666666667,106.472836,3.23069
184,Algeria,Africa,2006,24.200833333333335,0.37041666666666667,100.202857,2.996938
185,Algeria,Africa,2007,24.06533333333333,0.3751666666666667,108.401946,3.18981
186,Algeria,Africa,2008,23.95025,0.33825,109.031978,3.153985
187,Algeria,Africa,2009,24.154333333333337,0.33641666666666664,120.184849,3.414727
188,Algeria,Africa,2010,25.215666666666667,0.292,117.81301,3.285695
189,Algeria,Africa,2011,24.144166666666667,0.3179166666666667,119.807538,3.278487
190,Algeria,Africa,2012,23.95483333333333,0.4845833333333333,135.674294,3.64123
191,Algeria,Africa,2013,25.1215,0.437625,140.786376,3.704844
192,Andorra,Europe,1950,11.812,0.3394166666666667,0.0,0.0
193,Andorra,Europe,1951,10.972916666666668,0.45075,0.0,0.0
194,Andorra,Europe,1952,11.660833333333334,0.32208333333333333,0.0,0.0
195,Andorra,Europe,1953,11.471000000000002,0.30866666666666664,0.0,0.0
196,Andorra,Europe,1954,10.902,0.33975,0.0,0.0
197,Andorra,Europe,1955,11.7275,0.33075,0.0,0.0
198,Andorra,Europe,1956,10.363249999999999,0.3273333333333333,0.0,0.0
199,Andorra,Europe,1957,11.144083333333333,0.44708333333333333,0.0,0.0
200,Andorra,Europe,1958,11.501833333333332,0.3729166666666666,0.0,0.0
201,Andorra,Europe,1959,11.720416666666667,0.32033333333333336,0.0,0.0
202,Andorra,Europe,1960,11.213999999999999,0.3641666666666667,0.0,0.0
203,Andorra,Europe,1961,12.2615,0.3500833333333333,0.0,0.0
204,Andorra,Europe,1962,11.079333333333333,0.33408333333333334,0.0,0.0
205,Andorra,Europe,1963,10.636166666666666,0.35541666666666666,0.0,0.0
206,Andorra,Europe,1964,11.541083333333333,0.34625,0.0,0.0
207,Andorra,Europe,1965,11.025916666666667,0.3489166666666667,0.0,0.0
208,Andorra,Europe,1966,11.58475,0.39375,0.0,0.0
209,Andorra,Europe,1967,11.606916666666669,0.36041666666666666,0.0,0.0
210,Andorra,Europe,1968,11.4365,0.3293333333333333,0.0,0.0
211,Andorra,Europe,1969,10.884833333333333,0.32,0.0,0.0
212,Andorra,Europe,1970,11.376583333333334,0.28258333333333335,0.0,0.0
213,Andorra,Europe,1971,11.192166666666667,0.31233333333333335,0.0,0.0
214,Andorra,Europe,1972,10.741,0.32016666666666665,0.0,0.0
215,Andorra,Europe,1973,11.176583333333333,0.31633333333333336,0.0,0.0
216,Andorra,Europe,1974,11.077333333333334,0.32708333333333334,0.0,0.0
217,Andorra,Europe,1975,11.247750000000002,0.36358333333333337,0.0,0.0
218,Andorra,Europe,1976,11.304499999999999,0.389,0.0,0.0
219,Andorra,Europe,1977,11.134333333333332,0.25175,0.0,0.0
220,Andorra,Europe,1978,11.040750000000001,0.2838333333333333,0.0,0.0
221,Andorra,Europe,1979,11.30175,0.34358333333333335,0.0,0.0
222,Andorra,Europe,1980,10.7725,0.25633333333333336,0.0,0.0
223,Andorra,Europe,1981,11.546,0.3119166666666667,0.0,0.0
224,Andorra,Europe,1982,12.185166666666667,0.2589166666666667,0.0,0.0
225,Andorra,Europe,1983,11.991750000000001,0.33841666666666664,0.0,0.0
226,Andorra,Europe,1984,11.03275,0.25716666666666665,0.0,0.0
227,Andorra,Europe,1985,11.325416666666667,0.30524999999999997,0.0,0.0
228,Andorra,Europe,1986,11.6235,0.26275,0.0,0.0
229,Andorra,Europe,1987,11.680250000000001,0.25066666666666665,0.0,0.0
230,Andorra,Europe,1988,11.973916666666668,0.23558333333333334,0.0,0.0
231,Andorra,Europe,1989,12.585083333333335,0.33641666666666664,0.0,0.0
232,Andorra,Europe,1990,12.455583333333335,0.2816666666666667,0.406704,7.592152
233,Andorra,Europe,1991,11.565416666666666,0.24325,0.406704,7.336725
234,Andorra,Europe,1992,11.498416666666666,0.32416666666666666,0.406704,7.099907
235,Andorra,Europe,1993,11.432166666666667,0.33791666666666664,0.410368,6.937048
236,Andorra,Europe,1994,12.632249999999999,0.29616666666666663,0.406704,6.663237
237,Andorra,Europe,1995,12.376416666666666,0.24641666666666664,0.425024,6.754132
238,Andorra,Europe,1996,11.741416666666666,0.24166666666666667,0.454336,7.082732
239,Andorra,Europe,1997,12.896166666666666,0.29283333333333333,0.465328,7.194088
240,Andorra,Europe,1998,12.11875,0.304,0.490976,7.531924
241,Andorra,Europe,1999,12.178666666666667,0.19674999999999998,0.51296,7.812962
242,Andorra,Europe,2000,12.311916666666667,0.26125,0.523952,7.927016
243,Andorra,Europe,2001,12.216083333333332,0.3,0.523952,7.725627
244,Andorra,Europe,2002,12.319583333333334,0.24925,0.53128,7.498765
245,Andorra,Europe,2003,12.900666666666666,0.3010833333333333,0.534944,7.238069
246,Andorra,Europe,2004,12.043,0.2871666666666667,0.560592,7.286756
247,Andorra,Europe,2005,11.643416666666667,0.24625,0.575248,7.206274
248,Andorra,Europe,2006,12.834333333333333,0.2955833333333333,0.545936,6.8054
249,Andorra,Europe,2007,12.15525,0.29624999999999996,0.538608,6.89039
250,Andorra,Europe,2008,11.978583333333333,0.253,0.538608,7.081822
251,Andorra,Europe,2009,12.566666666666668,0.2708333333333333,0.516624,6.995396
252,Andorra,Europe,2010,11.480833333333335,0.245,0.516624,7.223591
253,Andorra,Europe,2011,12.994416666666666,0.2818333333333333,0.490976,6.957586
254,Andorra,Europe,2012,12.339916666666667,0.3535,0.487312,6.862293
255,Andorra,Europe,2013,12.307875,0.5425,0.47632,6.674233
256,Angola,Africa,1950,21.571833333333334,0.4965,0.186864,0.041728
257,Angola,Africa,1951,22.002166666666668,0.4096666666666667,0.249152,0.054522
258,Angola,Africa,1952,22.18766666666667,0.36933333333333335,0.31144,0.066776
259,Angola,Africa,1953,21.724833333333333,0.29116666666666663,0.274681,0.057722
260,Angola,Africa,1954,21.566999999999997,0.29308333333333336,0.347904,0.071726
261,Angola,Africa,1955,21.57825,0.32008333333333333,0.413735,0.083784
262,Angola,Africa,1956,21.521916666666666,0.30175,0.501611,0.099881
263,Angola,Africa,1957,21.991500000000002,0.5175,0.618681,0.121207
264,Angola,Africa,1958,22.02025,0.40475,0.592885,0.114328
265,Angola,Africa,1959,22.081666666666667,0.3754166666666667,0.618592,0.117381
266,Angola,Africa,1960,21.927083333333332,0.30241666666666667,0.548951,0.10247
267,Angola,Africa,1961,21.93875,0.30824999999999997,0.453707,0.083382
268,Angola,Africa,1962,21.84866666666667,0.32149999999999995,1.179127,0.213556
269,Angola,Africa,1963,21.83775,0.34725,1.149723,0.205314
270,Angola,Africa,1964,21.68641666666667,0.29625,1.222914,0.21556
271,Angola,Africa,1965,21.819916666666668,0.39666666666666667,1.186155,0.20677
272,Angola,Africa,1966,22.103250000000003,0.26691666666666664,1.552466,0.268266
273,Angola,Africa,1967,21.776416666666666,0.28891666666666665,0.991815,0.170196
274,Angola,Africa,1968,21.748166666666666,0.31,1.669539,0.284506
275,Angola,Africa,1969,22.1905,0.31783333333333336,2.783093,0.469452
276,Angola,Africa,1970,22.149833333333333,0.33516666666666667,3.577917,0.593382
277,Angola,Africa,1971,21.837,0.2875833333333333,3.405383,0.551296
278,Angola,Africa,1972,22.011,0.43825000000000003,4.500532,0.707105
279,Angola,Africa,1973,22.349666666666668,0.3919166666666667,4.873664,0.740878
280,Angola,Africa,1974,21.623499999999996,0.3461666666666667,4.866398,0.715384
281,Angola,Africa,1975,21.738916666666668,0.43249999999999994,4.408811,0.6269
282,Angola,Africa,1976,21.44741666666667,0.38008333333333333,3.280042,0.451375
283,Angola,Africa,1977,21.95075,0.44258333333333333,3.527511,0.46959
284,Angola,Africa,1978,21.816999999999997,0.4414166666666666,5.399808,0.694814
285,Angola,Africa,1979,22.144750000000002,0.41100000000000003,5.489191,0.682462
286,Angola,Africa,1980,22.077583333333333,0.46875,5.334352,0.640375
287,Angola,Africa,1981,22.02791666666667,0.5165833333333333,5.266774,0.610184
288,Angola,Africa,1982,21.820000000000004,0.6268333333333334,4.635179,0.518062
289,Angola,Africa,1983,22.367250000000002,0.6234166666666666,5.100535,0.549822
290,Angola,Africa,1984,22.356166666666667,0.5030833333333333,4.985847,0.518403
291,Angola,Africa,1985,22.021833333333333,0.4271666666666667,4.676114,0.468989
292,Angola,Africa,1986,22.03625,0.4663333333333333,4.63384,0.448469
293,Angola,Africa,1987,22.749916666666667,0.46858333333333335,5.786029,0.541051
294,Angola,Africa,1988,22.412333333333333,0.48,5.049306,0.456527
295,Angola,Africa,1989,22.12216666666667,0.5944166666666667,4.92275,0.430329
296,Angola,Africa,1990,22.466416666666664,0.4661666666666667,5.089864,0.4303
297,Angola,Africa,1991,22.095416666666665,0.5041666666666667,5.064054,0.414113
298,Angola,Africa,1992,22.498583333333332,0.501,5.164449,0.408822
299,Angola,Africa,1993,22.291,0.47008333333333335,5.748389,0.440886
300,Angola,Africa,1994,22.18941666666667,0.52175,3.864521,0.287068
301,Angola,Africa,1995,22.936166666666665,0.5244166666666666,10.948907,0.786997
302,Angola,Africa,1996,22.479249999999997,0.5441666666666667,10.423993,0.724726
303,Angola,Africa,1997,22.317166666666665,0.4475833333333334,7.347664,0.494089
304,Angola,Africa,1998,23.120166666666666,0.4535833333333333,7.26842,0.472993
305,Angola,Africa,1999,22.382083333333338,0.5130833333333333,9.130235,0.575287
306,Angola,Africa,2000,22.360666666666663,0.5728333333333334,9.516064,0.580458
307,Angola,Africa,2001,22.502916666666668,0.7524166666666666,9.670938,0.57084
308,Angola,Africa,2002,22.9255,0.7531666666666667,12.598124,0.719229
309,Angola,Africa,2003,23.06658333333333,0.8376666666666667,8.98897,0.495961
310,Angola,Africa,2004,22.572833333333335,0.8353333333333334,18.700613,0.996244
311,Angola,Africa,2005,22.966083333333334,0.8270833333333334,19.005991,0.977124
312,Angola,Africa,2006,21.947083333333335,0.7334999999999999,22.10165,1.096185
313,Angola,Africa,2007,22.427083333333332,0.7392500000000001,24.977271,1.194531
314,Angola,Africa,2008,22.287333333333333,0.6477499999999999,25.486267,1.174941
315,Angola,Africa,2009,22.3165,0.6881666666666666,27.564973,1.224692
316,Angola,Africa,2010,22.6815,0.6713333333333332,28.864503,1.235417
317,Angola,Africa,2011,22.029666666666667,0.77175,30.329742,1.250241
318,Angola,Africa,2012,22.123333333333335,0.7863333333333333,25.539987,1.013963
319,Angola,Africa,2013,22.507875,1.03525,24.718593,0.94537
320,Anguilla,North America,1950,26.266416666666668,0.35966666666666663,0.0,0.0
321,Anguilla,North America,1951,26.69525,0.32008333333333333,0.0,0.0
322,Anguilla,North America,1952,26.86691666666667,0.28291666666666665,0.0,0.0
323,Anguilla,North America,1953,27.03725,0.26875,0.0,0.0
324,Anguilla,North America,1954,26.660666666666668,0.3325,0.0,0.0
325,Anguilla,North America,1955,26.724999999999998,0.3358333333333334,0.0,0.0
326,Anguilla,North America,1956,26.626833333333334,0.4220833333333333,0.0,0.0
327,Anguilla,North America,1957,26.88716666666667,0.4713333333333334,0.0,0.0
328,Anguilla,North America,1958,27.254500000000004,0.45216666666666666,0.0,0.0
329,Anguilla,North America,1959,27.09025,0.32683333333333336,0.0,0.0
330,Anguilla,North America,1960,27.14016666666667,0.37074999999999997,0.0,0.0
331,Anguilla,North America,1961,26.935833333333335,0.36083333333333334,0.0,0.0
332,Anguilla,North America,1962,26.84691666666667,0.34883333333333333,0.0,0.0
333,Anguilla,North America,1963,27.049333333333333,0.3175,0.0,0.0
334,Anguilla,North America,1964,26.882416666666668,0.3273333333333333,0.0,0.0
335,Anguilla,North America,1965,26.557000000000002,0.44083333333333335,0.0,0.0
336,Anguilla,North America,1966,26.691666666666666,0.42483333333333334,0.0,0.0
337,Anguilla,North America,1967,26.483999999999998,0.37274999999999997,0.0,0.0
338,Anguilla,North America,1968,26.608583333333332,0.30491666666666667,0.0,0.0
339,Anguilla,North America,1969,27.04925,0.3145,0.0,0.0
340,Anguilla,North America,1970,26.91616666666667,0.3665833333333333,0.0,0.0
341,Anguilla,North America,1971,26.553416666666667,0.35800000000000004,0.0,0.0
342,Anguilla,North America,1972,26.670749999999998,0.3998333333333333,0.0,0.0
343,Anguilla,North America,1973,27.012333333333334,0.4134166666666667,0.0,0.0
344,Anguilla,North America,1974,26.491833333333332,0.31425,0.0,0.0
345,Anguilla,North America,1975,26.48975,0.33116666666666666,0.0,0.0
346,Anguilla,North America,1976,26.4545,0.35050000000000003,0.0,0.0
347,Anguilla,North America,1977,27.048333333333332,0.3070833333333333,0.0,0.0
348,Anguilla,North America,1978,27.040583333333334,0.31958333333333333,0.0,0.0
349,Anguilla,North America,1979,26.80633333333334,0.32466666666666666,0.0,0.0
350,Anguilla,North America,1980,27.252083333333335,0.27466666666666667,0.0,0.0
351,Anguilla,North America,1981,27.18325,0.29325,0.0,0.0
352,Anguilla,North America,1982,26.831166666666665,0.32175,0.0,0.0
353,Anguilla,North America,1983,27.263666666666666,0.3760833333333333,0.0,0.0
354,Anguilla,North America,1984,26.859333333333336,0.3426666666666667,0.0,0.0
355,Anguilla,North America,1985,26.842,0.33725,0.0,0.0
356,Anguilla,North America,1986,26.884416666666667,0.26533333333333337,0.0,0.0
